"SCORE","GUESS","TRUTH","TEXT"
"0.60533027641373","p","o",". @britneyspears Love the new single 'Work Bitxx'! Hope to see you @Disney #PlanetHollywood in Dec.! Hope Lynn is doing well!! C ya soon:-)"
"0.605039965995001","o","o","“@kyndoee: Anetra😩😍”🙈🙊☺️"
"0.6048459898997895","p","","@xime_chueke siii estamos mal a mi me gusta esa banda!!! los veía en disney es feo! lastima no fui a ningún concierto"
"0.6045095877841058","p","n","I wish my kids would have the opportunity to watch the Disney movies I did as a kid"
"0.6042613734481483","o","","@JohnsHopkins ""Let's get down to business to defeat the HONS."" #Mulan goes to #Baltimore to attend #JHU http://t.co/pTs4BVSrFg"
"0.60390004770538","o","","@WhitneyC_12 are you kidding? He's a god, once you turn into a Disney princess then you can have him"
"0.6037969340500792","o","","e DORMIR COM A Minnie Mouse da Disney Store na noite de NATAL... Tamanhso de 2 anos a 6 anos R$ 228,00 FRETE INCLUSO"
"0.6031320980973746","o","","Baby fletchers dad tom: will teach baby fletcher how to love life, he will spoil him/her with everything Disney and will make him/her smile"
"0.6026272567523925","o","","“@MeganAbrahamsen: Have absolutely nothing for Disney day”"
"0.6025610700907528","o","","@mickey_skn よろしくお願いします♪"
"0.6025298141817478","o","","@LUCIASIERR es normal,acostumbrate para disney"
"0.6022591624983576","o","","@solonglibby @_stephwoodall @disney_frump what is school bread? Like what does it consist of lol? It looks delicious"
"0.6017359662855908","o","","早く帰ってライブB♪見たい！^ ^"
"0.6014957395159702","p","","Honestly Disney owns my heart & soul 💕"
"0.6013371139516281","o","","@toyre_elrod yes and no, I'll be at Disney."
"0.6008108746842629","o","","@Rimkadutsheeks aujourd'hui Disney tranquille. Il gèle trop! Et demain et jeudi inchAllah magasins , Tour Eiffel etc.."
"0.5999773270402566","o","","@RedMILFRachel, the classic disney film: The Aristocats."
"0.5999072561177397","o","","13 NAUGHTY Disney Princesses GONE BAD!!!! http://t.co/DCRobYrtnz"
"0.5996511787449826","o","","#AdmitoQueMeHubieseGustado perderme con mis amigas en algun parque de disney y que nadie nos encuentre, asi estaríamos por siempre"
"0.5993205348268175","o","","Mi hermano me dice ""estas en la tele"" *estoy viendo el video de Disney*"
"0.5991061253554183","o","","Disney Land with my adorable little one. Great morning! http://t.co/Xqm3KZG4jr"
"0.5990839437476745","n","","""A Miley não é mais a Hannah, A Demi não é mais a Sunny, A Selena não é mais a Alex. E a Disney perdeu sua magia."""
"0.5989550685401118","o","o","More East Coast #fantasmic #wdw #dhs #florida #disney http://t.co/vbQjh0VzTV"
"0.5989299586209752","p","o","So proud of my pumpkin this year! #Halloween #Pumpkin #Tinkerbell #Disney http://t.co/3nfdGeUDSy"
"0.5987769775254347","p","","Oh well I love Disney movies. #hateonit"
"0.5982509106949999","o","","Papiiii, pone la radio disney, no te ortives"
"0.5977049007721883","o","","@Yoshi_Matta Mas a música ta pfta <33 Passou hj na Radio Disney <33"
"0.5970331381255716","o","","@g_assis2 ce foi ora disney e nao me levo... nossa legal kk"
"0.5967108458782493","o","","meu ídolo não precisou da disney, só de um violão e uma escada"
"0.5966127299188715","o","","@greenath_ aww la chance tu va a Disney"
"0.5965643026938455","o","","Dans mon film la directrice elle s' appelle Madame mac kalisteur je fume de la tete en plus c'est un film sur Disney chanel wtf"
"0.5962730627207871","o","","@eibbore Disney inspired “Spell Block Tango” http://t.co/88LKx48tnq Ursula is my fav!"
"0.5961370679476671","o","","My mom took my brothers to Disney world without me ... http://t.co/CtcNpU505B"
"0.5958101677122855","o","","you can never be too old for disney http://t.co/SMiUSFivuJ"
"0.5957363054413483","p","","watching lion king my favourite Disney movie!"
"0.595072806585366","o","","95 días, cada vez menos.. COMO TE HACES ESPERAR DISNEY! estamos a unos días de decir que solamente nos faltan 3 meses ♥"
"0.5943003559676835","o","","imagina Disney ano q vem c a Bia, lele, be e Glaucinho que sonho mano"
"0.5939011734782715","o","","“@Riisechrist: Take me to Disney's very merry christmas party during christmas time so I know its real ”"
"0.5938068388589133","p","","My mom's goin thru a Disney song vid for a school thing and Anastasia was on there. I go, ""No they did not! That is NOT Disney!"" xD"
"0.5934650159747981","o","","Acho que em 20 minutos irei falar com KIERA CASS ♥♥♥♥♥♥♥♥♥"
"0.5930278501563242","p","","@britneyspears who is your favourite Disney princess? #AskBritneyJean"
"0.5930108804562833","o","o","Hoy tenía el #Woody'sMode #ToyStory #Disney #son #instapic #Happy http://t.co/xK2YVECHlV"
"0.5922409902673819","n","n","I just wanna know how the dudes on disney jr that dress up as pirates and sing songs feel about their music careers"
"0.5916771169296003","o","","Want Disney Live! tickets? Make sure to listen to Joey Dee for your bonus code and enter it here:... http://t.co/LdpDItAdf9"
"0.5916512697699684","p","","With 4 out of the top 10 Maxims' Sexiest Celebrities being recent Disney stars i hope everyone sees there is something seriously wrong"
"0.591642310570231","o","","@stidona_luv おはようございます☆"
"0.5915243332705793","p","","@ashleytisdale Walt Disney in Florida is 42 years old"
"0.5908817917129763","o","","que manera de reírnos en ingles con Micaela , si esa se fua Disney entonces yo? JAJJAJAJAJAJAJAJAJJAA"
"0.5905014523987959","o","","@laury_nico o.O disney k tan dando hay"
"0.5904185993143155","o","","@charlycox1 you should go as a disney character but make them creepy, like make zombie cinderella!,xx"
"0.5898669896297212","o","","J'ai besoin de sommeil parce que demain Disney avec @ElRodriguooo !! Bonne nuit #OFF"
"0.589273511647758","p","","i dont think i would be able to go to disney world because people in costumes scare me"
"0.5885678680344415","o","","@SexyChaySexy haha madalas naman yang may replay sa disney channel :P"
"0.5881120662381104","o","","-.-' VOii Ah Tener Que Demandar Al DueñO De ; #Disney' >.< ' #ChinqonesDeMierda ' .__."
"0.587953540807229","o","o","Where's Perry? On your pumpkin! Free template on the blog & 24 others http://t.co/jejoQdSDek #disney #justgothappier"
"0.5876916607338467","n","n","the kids I'm watching think the Muses are weird...they obviously don't appreciate the finer things Disney has created"
"0.5874845068943695","o","","今日携帯の充電してくるの忘れたからあんまつぶやけない…(´-ω-`)"
"0.5873955794098469","o","","@disNEy_worldd 😘😘"
"0.5872875791479194","o","","""@focusevil : jai envie d'aller a disney"" La même"
"0.5870967622925276","o","","“how are girls hard to understand? We like Taco Bell, Starbucks, cuddling, compliments, naps, disney movies, yoga pants, and shopping” me"
"0.5865067078828161","o","","''Miley hubiera ganado con la cancion THE CLIMB otro premio VEVO, pero ahora es propiedad de Disney''"
"0.5864539017932666","o","","@Drs91Drs ah c'bien c mieux déjà que Disney"
"0.5864539017932666","o","","@Elliepome Il parait qu'il est mieux que Disney"
"0.5863946343192823","p","","Having my disney childhood ruined in soci brb"
"0.5857240164860797","o","","HOT DEAL ALERT!! 4 Disney Movies PLUS a free Disney Backpack all for $1 Shipped! Hurry this did not last long last... http://t.co/0hym7mfaTh"
"0.585626286428532","p","","Nick and Disney channel are such crap ass channels now 😒"
"0.5855526859599832","o","","@lxrryfcks mucho, disney se zarpa"
"0.5854556282089726","o","","@disney_pon いってらっしゃい～♪"
"0.5851310553662371","p","p","1 day I'm going to just rent a whole bunch of old disney movies and spend my day watching them"
"0.5847655625802802","o","","Ahi cosas de las pelis de Disney que pillas ahora y son muy heavys hahaha"
"0.584648031285334","p","","@disneywords I love disney!"
"0.5845174311903812","o","","@Hukaaaa_disney ちなみにマックスになってます☆"
"0.583663327038998","o","","y bueno nos vemos en #DISNEY :p"
"0.5830911107354008","o","","@tash_thornton1 watchin Disney on da ship"
"0.5830103546289848","p","","I'm watching Disney channel to keep me from being so scared #homealone #demopshooterontheloose"
"0.5830072967337716","p","p","I can't wait for Disney though"
"0.5825429738553847","p","","The next pokémon game generation was leaked. It is called Pokémon Lands and Worlds and take place in Florida and California #Disney"
"0.5822881394019803","p","","""@_idkjadenx: The Little Mermaid is always gonna be my favorite Disney movie okay"" maybe except for finding nemo!!"
"0.5818415088696719","o","","@xo_abii @Disney_Fanatic4 it reminded me of a train! 😂🙈"
"0.5815926102352087","o","","e como assim o Patrick tá namorando? e ela não contou que ficou com o Patrick na Disney, p namorado ? what ?"
"0.5815354854804893","o","","@kaley_elizabeth radio Disney version"
"0.5811368355155758","p","","I'm a sucker for Disney quotes!"
"0.5806332048018777","o","","@Disney_Dears へこむ"
"0.5806332048018777","o","","@Disney_smap 10月30日に入ってからリプライ数1を受け取りました"
"0.5805881080448886","o","","Sabias palabras de Walt Disney “Todos tus sueños pueden hacerse realidad si tienes el coraje de perseguirlos”."
"0.5771528260105094","o","","Four year old sister almost got into a fight at Disney...SO PROUD :D"
"0.5770578364996037","o","","Bring This Movie to Family Events - Wreck-It Ralph is Available in HD Digital http://t.co/bfJJNPQXk3"
"0.5769683313686891","p","","crys because brendon and spencer are at disney ugh 😭😭😭"
"0.5767914882072918","o","","Intento de disfraz? Check! :) #Halloween #Disney"
"0.5767883330561673","o","","@MarionLcmt t'a vu c'est bidon ça part en Disney xD"
"0.5765666233052253","o","","@mashu_Disney まぁ予定は空けてありますが…お邪魔になりませんか？…"
"0.5763054783014518","o","","“@reese_bryant: So mad that Disney channel hasn't played Twitches yet” it has home girl."
"0.5759216508792606","o","","Brilliant! Halloween costumes for the #feminist child. Not your typical Barbie and princess!: http://t.co/k7IgU9PYAp #halloween"
"0.5756203580473681","p","p","I fully love the Disney Channel I do not care 😍"
"0.5754094277045563","o","","@MMDD_Disney ８っていてもらわないと困るような…"
"0.575387032934342","o","","@PtitLuuc Shooting/Tournage pour et a Disney"
"0.5753427119260753","o","","@mxxn_disney うぇんでぃどぅ寂しいよ〜"
"0.5752324951967146","p","p","I can open your eyes, take you wonder by wonder - A whole new world #aladdin #disney #fuckreality"
"0.5750962755819792","o","o","@meeelp mas que venha um filhinho mais fofo que o próprio pai, com covinha e amando a Disney kkkkkkkkkkkkkkkkk"
"0.5749049079141814","o","","2ヶ月ぶりに運転してくるー(｀・∀・´)ｗ"
"0.5736276274303052","p","","@ABC Re your rpt on US team's #made in America uniforms - I wonder if you've been to Disney World. EVERYTHING sold there made in China."
"0.5731960522397623","o","","@cotti_figueroa explicame que haces viendo disney."
"0.573049447152492","o","","@SamiGroves @CharlesMD whatever I've liked him since disney channel surfers"
"0.5729039584620288","o","","Les dessins animés Disney d'avant c'étais de la bombes"
"0.5725474340829612","p","","I want to go to Disney World incredibly bad!"
"0.5724850120426851","o","","les places pour Violetta se sont vendue vite et pour ceux qui ont pas eu de place desoler Disney avait rajouter des places mais y'en a plus"
"0.5724515087807686","p","","love shopping in downtown disney"
"0.5722593559444168","p","n","Next time I become overly emotional @ school, I'm going to start singing Disney songs. I'll either quit crying or ppl will think I'm crazy!"
"0.571955150181253","o","","@kyndoee 😁😘"
"0.5713428708687441","o","","@ang_almeida16 well isnt a disney movie?😂 (ive seen all of them)"
"0.5703388422495475","o","","Cada vez menos , DISNEY 2014 ☀🌴💜"
"0.5702782032079439","o","","@hidaka1201 まじでいってる？！"
"0.5698425889316227","o","","God I love Fantasmic 😍💫 #MyLife #Disney @ Fantasmic! http://t.co/vJjTpD5MWU"
"0.5697610522866458","o","o","@greenath_ t'as de la chance d'aller a Disney putain j'y ai jamais été moi."
"0.5697191743015559","o","","En plus, ces connards ont donc annulé le Star Wars 1313 qui s'annonçait très bon donc juste un truc à dire : Fuck. You. Disney."
"0.5692916628439427","o","","I FUCKING LOVE Disney :)"
"0.5688241738788646","o","","Je suis deg par conte Psk je vais ni a Disney ni a la PGW .. :("
"0.5682009479368004","o","o","#happyhalloween#disney#zombies#pirate#japan#makeup http://t.co/ZJaMWMWnI6"
"0.5680665900531482","p","","i get to fulfill my life long dream of being a disney princess 4th block tomorrow and i couldn't be happier"
"0.5672666851065568","o","","@stylescaralho o pooh é o cafetao da disney"
"0.5669703704726358","p","p","Omg this lady came up to me & she told me that I'm beautiful & I wanted to be on Disney channel I have to audition tho Lmfaoo should I?"
"0.5669363019909642","o","","No se pierdan ahora en Disney Channel Buena Suerte Charlie ! Especial de hallowen @bradley_s_perry GOOD Look Charlei ! Hallowen♥♥♥I Love You"
"0.5667340556010744","p","","I miss that so raven, there is so much shit on Disney channel now #childhoodmemories 😭"
"0.565973256511426","o","","I love this music album! #ladyandthetramp #disney http://t.co/86pl3xgh7o"
"0.5659660840257945","p","p","Best part of having a neice now is having an excuse to relive all the old Disney movies #TheAristocats"
"0.5657858620829148","o","","@briddynicole @DisneyStore way to go disney"
"0.5650366926165257","o","","this is the end of an era, i remember the frist time i watched Hold On on Disney, i fell in love with them, omg :'("
"0.564549775030815","o","","今、自分がやっていることが好きであるかどうか。それさえあれば自分を磨こうとするし、常に前に進もうとする自分がいるはず。"
"0.5645289882195678","n","","@fredosbiebur a fake quote that Lorde addressed on her tumblr. Fact: her fav disney stars are Demi and Miley. Want the links as proof?"
"0.5636609820553098","o","","Watching some real Disney throw back movies with bryson before bed. :)"
"0.5630059718773313","n","p","Was I the only one who would do the ""hi my name is .. And your watching Disney Channel""and do the Mickey ears in your fav color as a kid? 😂"
"0.5623842164466675","o","","@ns_an ふはははっ捕まえたるっっ"
"0.5622533112596062","o","","Mes séries préférées de Disney Channel c'est Jessie et les Sorciers de Wewerly Place"
"0.5619571235645147","o","","Todo mundo deu pra trás de ir pra Disney se loco haha"
"0.5616592270527168","o","","@lxrryfcks osea son imagenes de disney y eso no me bulees"
"0.5614287913850602","p","","racism, sexism in implied in Disney movies? if you asked me that before I went to this sociology class I would've denied it ..."
"0.5603327018367473","o","","First run since my Disney race! Better late than never... and now I have a fancy sweaty band! ;-) http://t.co/TZibM2OQBL"
"0.5601356991048888","p","","I wanna go to Disney while I'm still a kid. #NeverBeenThere"
"0.5598968046298446","p","","Bon demain dodo💤 car lets go to DISNEY!🐭"
"0.5594367544303371","p","","So it seems the MLS franchise has come down to Beckham vs Disney... Yeah lets guess who's gonna win that one!! Lol!!!"
"0.5591871090467255","o","","@thiagotv @jupabelmok Warner x Disney. Briga boa."
"0.5586046878636912","p","","I always retweet Disney words forgetting I have followers"
"0.5585112476886364","o","","来月ゎやーっとDisney行けそう♡♡ お仕事入りませんよーに。笑"
"0.5583857445531072","p","","""Chlooooeeeee we're going to Disney land!!!!"" Me: fucking Canadians 😤😑"
"0.5578068324339277","o","o","@Hukaaaa_disney ネオマウスという役で出てきてました（笑）聞いた瞬間マジフィニアスでした（笑）"
"0.5571265004371163","n","n","@ApoloDuvalis the one of the disney princess that u copied from the other Andres. The linkedin guy"
"0.5571259594767638","o","","#AdmitoQueMeHubieseGustado viajar a disney :("
"0.5569376482692074","p","p","#WeCantDateIf you don't understand my random outburst of childish happiness. If a new Disney movie is coming out, were watching it."
"0.5555714020543852","o","","Me dan ganas de irme YA a disney, que lindo grupooooo ☺"
"0.5551705729692847","o","o","ES INSUPERABLE DISNEY !! QUIERO VOLVER:("
"0.5544208641685855","o","","@MiguelBerro então fico sozinha. A Disney Chanel não precisa de ninguem!"
"0.5542632504483135","p","","My sister stole my Tarzan movie... you betta bet Imma get that back... #Disney #Classic"
"0.5533783972234655","o","p","Saw Monsters U with my boys this summer. Excited to see it again its out on Digital HD and Blu Ray #ownmonstersu #ad http://t.co/0Hpl3HvFRV"
"0.5533608644298929","o","","I love Disney movies http://t.co/V6CqCkVUSK"
"0.5529711082415858","p","","Old disney channel >>>>>>>>> new disney channel"
"0.5523620323775591","p","","Disney on ice is coming to Houston again, omg I wanna go"
"0.5523575953499928","p","","soooo essited for disney tomorrow 😊"
"0.5520389646146897","n","","Gonna MDI it up starting tomorrow so I can hit up the water rides at Disney and Universal... we'll see how this goes"
"0.551999943874935","o","","@CraftingGeek I'm 30 minutes from the Cali Disney park. :D"
"0.5517411107866638","p","n","#ZendayaYouTubeChat how does it feel when people underestimate you because your a ""Disney girl""?"
"0.5517380046642424","p","","He even watched disney channel with me 😊"
"0.5516822440203072","o","","tu tan princesa de Disney Y el tan personaje de animal planet"
"0.5513389872677058","o","","@TiniStoessel #LibreSoy en RADIO DISNEY HAAAAAAAAAAA TE AMOOOOOOOO"
"0.550950601524784","o","","@821_0614 ホントにそれだけ?∀"
"0.5503538245196078","o","","Eu vou levar minha maior mala pra viagem de formatura kkkk a msm que eu levei pra Disney"
"0.5503514165119103","o","","I am broadcasting live at http://t.co/vOJeSU6u6h come and check it out!"
"0.5496799720369622","o","","Status: em um amor forte e intenso com a louça da Disney."
"0.5495255618219552","o","","Il me sort ""Miskina elle s'appelle Disney"" @jack_swaag"
"0.5491152704813652","o","","@yeshunters não sei se isso foi uma pergunta ironica mas infelizmente é uma série da disney"
"0.548904427166835","p","","if i had my own Disney show i would revolutionize all this crap they have now."
"0.5485791183563781","p","","@chadinportland we hit $100 at Disney on ice. My daughter showed them by puking all over the concourse. Then I bought a $20 T-shirt for her."
"0.5483755495187613","o","o","Test print made of #rapunzel and #flynnrider #disney http://t.co/ABZgHOxkcC"
"0.5480945889007661","p","","Dios en 33 dias me voy a disney y el viernes voy a conocer a Gimena al fin ! Lalalalalalalallalallal"
"0.5476404118076799","n","","When bored always seem to watch Disney films just watched the snow and space buddies #disneyfan. #puppy #buddies"
"0.5472480222070624","p","","story of my life in radio disney whshrksjdkdfjdidffpfodkdkfjfi"
"0.5467364410587396","o","p","#rafiki #lionking #disney #bitchdontkillmyvibe Lol love this. There is no one out there that could… http://t.co/G1tAb4wWgU"
"0.5462388860948972","o","","Todas las noches pasan la misma película en disney, ellos no pueden poner otra"
"0.5452960199701983","o","","Una de las cosas más lindas de Disney fue comprar como loca sin control adulto"
"0.5450627783727157","o","","@bronxbonita_ Disney channel"
"0.5442376777982249","o","","@BereniceLbtn y'a Disney avant"
"0.5440752215913459","o","","I'm gonna miss her so much while I'm in Disney #Cutie 😊💜 http://t.co/Tgti5B63vx"
"0.5433752663454338","o","","Make me Mac N' Cheese(Homemade) & I'll take you to Disney"
"0.54201771238976","o","","@heyitsbambi_ 👀 when you going to Disney world?"
"0.5419437770472884","p","","I wish I was a Disney princess.. 😭"
"0.5419361193490857","o","","Inspiring day at SPARC! This is Disney legend Glen Keane drawing Ariel for us. I teared up during his talk. http://t.co/gL9QPqrvcE"
"0.5416248249855165","o","","Nada mas hermoso que el expreso de Radio Disney empiece con ""Best Song Ever""<3<3<3"
"0.5409017675965748","p","o","#Ratatouille 🐭 BY ME ✏️😁 #art #pixar #drawing #París #Disney #instavideo @ Saltdean http://t.co/b01cVfnHwD"
"0.5406987190678514","o","","#WeLoveYouForeverJonasBrothers cuando pasaban sus canciones por Disney me ponia como loca a cantar, cuando sabia que iban a Phoenix, lloraba"
"0.539937036676278","o","","Y pues para shows de Disney, sólo Disney."
"0.5398210045769983","o","","// I've watched so many Disney movies"
"0.539606967407134","o","","#AdmitoQueMeHubieseGustado ir a Disney para mis 15 años :c"
"0.5389464783415429","o","p","#ribs lovin my glow in d dark shirt #Disney shirt #halloween http://t.co/fLBdPoGCOK"
"0.538917859722446","o","","Ever noticed these hidden #Disney characters in other Disney movies?! http://t.co/GTYBeGUCUJ"
"0.5386972993925309","p","","@Iam_fauxreal Anything remotely Disney channel related. Disney movies are my life force!"
"0.5373445550298561","o","","Es que el verdadero problema radica en que ya yo no creo! Tipo Walt Disney pero al revés"
"0.5370840492411808","n","","Disney really messed me up yo, this is not the way things are suppose to be ."
"0.5370304683765513","o","","I only listen to musicals, Disney, Imagine Dragons, Cher and Avicii tbh"
"0.5361760534128129","o","","@Team_Mommyy disney store?"
"0.5351212400953023","p","","I am legit watching Disney junior💁 #judgeme"
"0.5350366613121039","o","","Hace rato maldecía el día que los vi por primera vez en Disney Channel pero en realidad fue lo mejor que me pudo haber pasado."
"0.5346324737412885","p","","Crying because theres no season 3 of mbav and disney didnt reply to my email. K."
"0.5343919809669304","o","","わかってるだろ、ぼくにとって世界で一番大切なのは、君なんだ!"
"0.5343887226321149","p","","@socialmoms @star95011 #MonstersUBluRay I want to take my grandkids to Disney"
"0.5343459815951873","o","","Imagina o filho do Tom já pré adolescente e o Tom chamando ele pra disney e ele ""pai, já chega"""
"0.5341436333245451","o","","Lovely team meal in BHX this evening with #AW and Disney :-)"
"0.5337431460167118","n","","study shows people who fascinate with Sci-Fi, Non-Fiction novels and Disney at a later age have trouble dealing with reality. #preachit lol"
"0.5335264134383618","o","","@antibible_t It's a good Disney moment. Your talking snake, your talking donkey, and the rest just talking bollocks!"
"0.5334924379458925","p","","Going to Disney Land today! 😃"
"0.5325149100546628","p","","I feel like me and @shelbychanes should steal some children on the way to Disney on Ice tomorrow just so we fit in abit more"
"0.5316986854883241","n","","@Sublime_Sophism Just because the first time was like experiencing the magic disney talk about but never deliver (gayest thing ive ever said"
"0.531577625918875","p","n","They got carly rae jepsen to sing part of your world for little mermaid....disney isn't the same anymore #childhoodruined"
"0.5315351612922805","o","","@bcumberbands JACK IS AT DISNEY WITH BRENDON AND SARAH"
"0.5315351612922805","o","","@RauhlinBiebah YES OMG WE HAVE TO CALL THE DISNEY PRODUCERS"
"0.5315351612922805","o","","@jan0sbiebs NEED TO TELL DISNEY ABOUT IT"
"0.5315351612922805","o","","@jan0sbiebs WE SHOULD BC DISNEY CHANNEL SUCK THESE DAYS"
"0.5315351612922805","o","","@jan0sbiebs THE ONLY GOOD SHOW DISNEY HAS IS PHINEAS AND FERB AND THATS STARTING TO GET LAME BC SAME PLOT OVER AND OVER"
"0.5309893461959054","o","","""@MikalaTravis21: The fact that you would lay and watch Disney with me >>"" are you tweeting about me? (;"
"0.5305872014544658","o","","""Quiero ir a los parques de disney, porque ahí los sueños se te hacen realidad"" -Mi hermanito haciéndole propaganda a disney..."
"0.530525545893514","p","","I hate my sister"
"0.5300512880563565","o","","Check out Famous Actors who played Disney Characters! We think #9 is outstanding! http://t.co/i0rLApIGMj"
"0.5297238633904652","o","","Esta para ir a Disney y cogernos a todos los coordinadores le mando @toomasrivero"
"0.529476701012048","p","","@lilygandmaguire you were amazing tonight, thanks mags for trying to keep me warm outside and loved the Disney songs 😂 love you guys x"
"0.5285522093348943","o","","@NickAndDisney Maybe people want to see the good shows, you know from the good disney way back when.(That's so raven) (Cory in the house)"
"0.5281353948972312","o","","@Vespa_Souza Um aqui na Disney ahuhaeahee ""Bruxinhas magicas 2 "" eu acho aehuheuehe"
"0.5277939931414544","p","p","Apparently my little cousins are being the Little Mermaid and Sebastian for Halloween, I'm so proud! #LittleMermaid #Disney #Alan"
"0.527656477680452","p","","Book your Disney #Cruise now and save! Absolute Lowest Prices Guaranteed! http://t.co/jXgoU7W2WQ #Disney"
"0.5274074416144537","p","","Had so much fun-last nightThank you @Joshnyah for hanging out. Always great to make new Disney Friends. Geeking out on Disney #nothingbetter"
"0.5270120026998828","o","","Yasper,las veo en Disney!"
"0.5266598025128534","p","","""@baileymccullers: @landonbrown_ your so weird."" So your telling me you wouldnt want to live in a disney movie ??"
"0.526531874887999","o","","#Nofuisteniñosi no viste alguna película de disney mas de 3 veces seguidas en 1 día."
"0.5263407703033215","o","","Volvio Radio Disney, sacame el mal humor por favor."
"0.5249465774409728","p","","My dad just said if he catches me watchin Nickelodeon or Disney he's just gonna hit me! haha lhh #ifeelthelove"
"0.5244316106582639","o","","Fala que tá passando Phineas e Ferb mais na verdade é algum filme da Disney -.-'"
"0.5238934252479598","p","","Disney!!!!! #disney #selfie #warm #Florida @ Magic Kingdom® Park http://t.co/8DvkLl4UkS"
"0.5229955622301049","n","","Can Selena be on TV again. I miss seeing WOWP.. Disney sucks. They don't realize how popular that show made them. The only good show there."
"0.522956593439166","o","","Desde que Disney creó La Bella y La Bestia, cualquier animal se cree príncipe."
"0.522902671930512","p","","Florida resort and Disney world with my girlfriend spring break <3"
"0.5227426583515571","n","","Remember when Disney had that Hannah Montana-Suite Life on Deck-Wizards of Waverly Place mashup and it was the highlight of our childhood"
"0.5227228562188472","o","","U11B CASL ""RailHawks"" are officially registered for the Disney 3v3 championship in Jan :) @RailHawksFC"
"0.5226904679698658","o","n","Miley isn’t Hannah anymore, Demi isn’t Sonny anymore, Selena isn’t Alex anymore. Disney isn’t Disney anymore."
"0.52202523519079","p","","This man is going back to Disney"
"0.5216403144723593","o","","@CoyneSteph @GeorgeAlcock_ @CallumAnchors that best be directed at George I killed it with the Disney shit #pro"
"0.5215711337606839","o","","Saudades da Disney,olha esqueci nunca tive la kkkkkkkkkkkk"
"0.5205189652864464","p","","if anyone wants to take me to disney i would be grateful"
"0.5198623808124802","p","","88 días! #Disney #Transatlántica #Enjoy15"
"0.519679569524426","o","","@hedi91200 oui 😱 meme disney land bah regarde bien le d et tout c un 6"
"0.5194484204373047","p","","Lindsay Lohan Zac Efron Miley Cyrus Mitchell Musso Joe Jonas What is in the water at Disney??#mychildhoodisfallingapart"
"0.5194051415506927","o","","Just updated AppleTV aaaaaand… the ugly-ass Disney icons are still there. :("
"0.5190982942379977","o","","@sushifelipe calaboca q c tinha disney como site favorito"
"0.5190624357067732","o","","@disney0607 ありがとうございます♪ よろしくお願いします‼"
"0.5190624357067732","o","","@Disneyepxf よろしくお願いします♪"
"0.5180812331945682","o","","ハーベスト地蔵してらっしゃるかたはいますか！！"
"0.5172189054396363","p","","I am outraged that Disney doesn't have any adult shirts of Tangled. They are doing a bad job at aiding in my unhealthy obsession of it."
"0.5170567912153788","o","","@Penetrationarry I can make pizza(or order) & buy all sorts of goldfish & watch horror movies (even Disney ones) all the time"
"0.5165369677309629","o","o","The #buffalo is watching you #disney #disneyworld #magickingdom #wishes #mickeymouse… http://t.co/5EoeFgs4xI"
"0.5164801217831417","o","","@jemangedessteak non mais comment tu peu detester les disney nan c'est pas possible !! Avec c'est controle insurmontable !!"
"0.5160756476448584","o","","Disappointed with Disney Words of Wonder game - playing level 32, advert for Audible pops up *13 times*. Getting damn sick of this on mobile"
"0.5157320130853751","n","","@KristaOraAgron Musicals, Disney^^, comedy.... but most of the time it depend of the story"
"0.51552694695636","o","","@yungvaseline Disney store 😊"
"0.5153550572696382","p","","Sad songs from Disney movies are the worst sad songs😩"
"0.5151167601374695","o","","学校まえにハロウィーン見納めしてくるー！最後にサンデー食べよう♡"
"0.5149337138917066","o","","My Ariel art that I did for our under the sea walk #disney http://t.co/fIg9DS8zkL"
"0.514405894606757","o","","Disney pandora can really cheer me up from anything :)"
"0.5142219789657104","n","n","The upper class uses mass media empires such as Disney to infest the minds of children with imperialist imperatives."
"0.5141170888292337","n","p","I need two people to be Selena and Demi for Halloween so we can be the x stars of Disney channel HAHAHAHAHAHAH"
"0.5136591913016711","o","p","Milk & cookies and dumbo ❤ #bigkid #missedthis #disney #cadbury #malk http://t.co/sCVwNETeUQ"
"0.5131123394358199","o","","Tri me dijo que me iba a traer algo de Disney,"
"0.5129477826058587","p","","I’ve been watching Disney movies all day today"
"0.5124253586433818","o","",".@Yohann_Timeless Ca me rappelle. Tu devais pas venir à Paris vers le 20 pour ton entretien à Disney ?Ca s'est passé comment?"
"0.5119028648977384","p","","It takes Pixar a few years to make a film. Disney bought them in 2006. Their quality has been going downhill since 2009. Thanks Disney."
"0.5115357732800422","o","","@ShakeItUpBellz @bellathorne @ROSHON @radiodisney Hey is that the radio Disney number?? And can u just chat with them on radiodisney even if"
"0.5115005881991286","o","","Remettre les chansons Walt Disney en soirée c'est la base!"
"0.5101595356066514","o","","Priscilla do Bom Dia e Cia. fazendo caravana pra Disney, ó céus"
"0.5100326639214507","o","","@xoMerimaxo YAAY! Can't beat Disney Land....besides Disney World but that's so awesome!"
"0.5097169630653862","o","","@victorprochnow bem Disney isso"
"0.5096338222899791","p","","Chicas tienen que admitir que MIELY Es hermosa! Es muy Linda! Solo que era la chica disney y ahora se fue a lo contrario! Se sarpa a veces+"
"0.5093210361799616","o","","@CockyAmendola let's go to disney"
"0.5088246202799256","o","p","My Disney Blu-ray collection continues to grow! #disney #bluray #movies #monsters #university #return… http://t.co/MFAhzmGmb0"
